 219.34563478	 228.11	 106.
 217.16591297	 222.23	 107.
 219.34563478	 222.84	 108.
 219.34563478	 221.69	 109.
 219.34563478	 224.31	 110.
 219.34563478	 235.81	 111.
 242.32814463	 233.92	 112.
 240.06904463	 235.56	 113.
 242.32814463	 230.79	 114.
 222.18135453	 225.85	 115.
 219.34563478	 218.81	 116.
 219.34563478	 228.5	 117.
 217.16591297	 225.68	 118.
 219.34563478	 225.98	 119.
 219.34563478	 236.57	 120.
 231.86911158	 232.12	 121.
 227.17708508	 234.9	 122.
 227.17708508	 240.12	 123.
 245.1207026	 238.77	 124.
 231.86911158	 236.55	 125.
 231.86911158	 230.05	 126.
 227.17708508	 237.78	 127.
 231.86911158	 243.39	 128.
 245.1207026	 240.48	 129.
 245.1207026	 239.63	 130.
 243.28633356	 241.85	 131.
 245.1207026	 240.99	 132.
 245.1207026	 235.8	 133.
 227.17708508	 236.74	 134.
 231.86911158	 237.31	 135.
 231.86911158	 235.73	 136.
 227.17708508	 236.1	 137.
 231.86911158	 232.87	 138.
 227.17708508	 231.94	 139.
 227.17708508	 234.25	 140.
 227.17708508	 235.3	 141.
 227.17708508	 240.52	 142.
 245.1207026	 239.03	 143.
 234.16268338	 241.19	 144.
 245.1207026	 237.49	 145.
 231.86911158	 237.33	 146.
 231.86911158	 237.18	 147.
 231.86911158	 237.47	 148.
 231.86911158	 237.1	 149.
 231.86911158	 233.29	 150.
 227.17708508	 230.	 151.
 227.17708508	 223.31	 152.
 227.17708508	 225.75	 153.
 227.17708508	 225.65	 154.
 227.17708508	 224.37	 155.
 227.17708508	 225.04	 156.
 227.17708508	 225.68	 157.
 227.17708508	 223.39	 158.
 227.17708508	 228.65	 159.
 227.17708508	 229.33	 160.
 227.17708508	 228.95	 161.
 227.17708508	 230.02	 162.
 227.17708508	 230.2	 163.
 227.17708508	 232.75	 164.
 227.17708508	 233.85	 165.
 227.17708508	 237.31	 166.
 231.86911158	 250.9	 167.
 251.04571507	 249.17	 168.
 249.59879588	 248.87	 169.
 249.59879588	 243.55	 170.
 245.1207026	 245.26	 171.
 245.1207026	 244.01	 172.
 245.1207026	 246.77	 173.
 249.59879588	 243.99	 174.
 245.1207026	 240.22	 175.
 245.1207026	 242.42	 176.
 245.1207026	 242.64	 177.
 245.1207026	 250.71	 178.
 251.04571507	 248.07	 179.
 249.59879588	 256.49	 180.
 248.36280714	 262.48	 181.
 248.36280714	 257.66	 182.
 248.36280714	 254.35	 183.
 248.36280714	 255.6	 184.
 248.36280714	 260.35	 185.
 248.36280714	 271.02	 186.
 248.36280714	 268.49	 187.
 248.36280714	 264.96	 188.
 248.36280714	 269.65	 189.
 248.36280714	 268.11	 190.
 248.36280714	 283.88	 191.
 248.36280714	 291.69	 192.
 248.36280714	 309.98	 193.
 248.36280714	 290.88	 194.
 248.36280714	 286.19	 195.
 248.36280714	 283.82	 196.
 248.36280714	 277.83	 197.
 248.36280714	 278.49	 198.
 248.36280714	 274.49	 199.
 248.36280714	 272.49	 200.
 248.36280714	 278.41	 201.
 248.36280714	 275.1	 202.
 248.36280714	 276.62	 203.
 248.36280714	 275.63	 204.
 248.36280714	 287.97	 205.
 248.36280714	 288.13	 206.
 248.36280714	 291.64	 207.
 248.36280714	 292.73	 208.
 248.36280714	 293.79	 209.
 248.36280714	 288.77	 210.
 248.36280714	 287.29	 211.
 248.36280714	 283.94	 212.
 248.36280714	 280.04	 213.
 248.36280714	 281.65	 214.
 248.36280714	 280.48	 215.
 248.36280714	 284.5	 216.
 248.36280714	 281.38	 217.
 248.36280714	 278.25	 218.
 248.36280714	 279.03	 219.
 248.36280714	 260.2	 220.
 248.36280714	 264.44	 221.
 248.36280714	 263.76	 222.
 248.36280714	 270.92	 223.
 248.36280714	 265.64	 224.
 248.36280714	 263.34	 225.
 248.36280714	 264.87	 226.
 248.36280714	 260.73	 227.
 248.36280714	 257.67	 228.
 248.36280714	 256.98	 229.
 248.36280714	 219.	 230.
 226.40744533	 225.39	 231.
 226.40744533	 234.69	 232.
 235.39326188	 231.94	 233.
 234.80019895	 229.74	 234.
 227.39826243	 227.59	 235.
 227.39826243	 209.13	 236.
 226.40744533	 221.71	 237.
 226.40744533	 225.38	 238.
 226.40744533	 224.26	 239.
 226.40744533	 230.98	 240.
 225.92562424	 229.76	 241.
 224.97387424	 228.61	 242.
 224.97387424	 230.02	 243.
 225.92562424	 227.35	 244.
 224.97387424	 228.86	 245.
 224.97387424	 226.76	 246.
 224.97387424	 230.09	 247.
 225.92562424	 234.68	 248.
 225.92562424	 239.44	 249.
 225.92562424	 240.02	 250.
 225.92562424	 243.55	 251.
 227.56749697	 238.29	 252.
 225.92562424	 238.59	 253.
 225.92562424	 240.08	 254.
 225.92562424	 234.82	 255.
 225.92562424	 230.33	 256.
 225.92562424	 230.24	 257.
 225.92562424	 229.92	 258.
 225.92562424	 228.8	 259.
 224.97387424	 232.79	 260.
 225.92562424	 232.72	 261.
 225.92562424	 231.24	 262.
 225.92562424	 230.86	 263.
 225.92562424	 226.61	 264.
 224.97387424	 230.52	 265.
 225.92562424	 229.96	 266.
 225.92562424	 234.28	 267.
 225.92562424	 234.84	 268.
 225.92562424	 234.21	 269.
 225.92562424	 232.85	 270.
 225.92562424	 239.34	 271.
 225.92562424	 236.62	 272.
 225.92562424	 236.25	 273.
 225.92562424	 237.57	 274.
 225.92562424	 237.4	 275.
 225.92562424	 239.09	 276.
 225.92562424	 238.69	 277.
 225.92562424	 240.59	 278.
 225.92562424	 246.42	 279.
 250.33957619	 243.27	 280.
 227.56749697	 242.69	 281.
 225.92562424	 244.32	 282.
 236.14825411	 245.33	 283.
 250.33957619	 247.53	 284.
 250.33957619	 245.59	 285.
 250.33957619	 249.94	 286.
 250.33957619	 252.59	 287.
 250.33957619	 254.81	 288.
 250.33957619	 262.94	 289.
 265.99923086	 271.2	 290.
 267.87628086	 262.9	 291.
 265.99923086	 264.42	 292.
 265.99923086	 270.22	 293.
 267.87628086	 267.33	 294.
 267.87628086	 274.41	 295.
 271.74381537	 277.46	 296.
 277.04555284	 282.66	 297.
 281.07087038	 283.07	 298.
 281.07087038	 286.13	 299.
 285.20115605	 294.4	 300.
 284.90088056	 303.89	 301.
 284.90088056	 313.59	 302.
 284.90088056	 326.	 303.
 284.90088056	 312.43	 304.
 284.90088056	 325.08	 305.
 284.90088056	 359.35	 306.
 284.90088056	 400.71	 307.
 284.90088056	 408.74	 308.
 284.90088056	 387.51	 309.
 284.90088056	 374.95	 310.
 284.90088056	 384.8	 311.
 284.90088056	 373.49	 312.
 284.90088056	 380.04	 313.
 284.90088056	 337.93	 314.
 284.90088056	 312.58	 315.
 284.90088056	 336.86	 316.
 284.90088056	 337.29	 317.
 284.90088056	 333.55	 318.
 284.90088056	 319.93	 319.
 284.90088056	 331.59	 320.
 284.90088056	 335.77	 321.
 284.90088056	 334.97	 322.
 284.90088056	 326.31	 323.
 284.90088056	 321.99	 324.
 284.90088056	 327.17	 325.
 284.90088056	 324.34	 326.
 284.90088056	 323.26	 327.
 284.90088056	 320.16	 328.
 284.90088056	 328.98	 329.
 284.90088056	 353.3	 330.
 284.90088056	 358.18	 331.
 284.90088056	 357.66	 332.
 284.90088056	 371.86	 333.
 284.90088056	 376.91	 334.
 284.90088056	 362.73	 335.
 284.90088056	 359.43	 336.
 284.90088056	 361.31	 337.
 284.90088056	 363.48	 338.
 284.90088056	 388.86	 339.
 284.90088056	 388.46	 340.
 284.90088056	 395.86	 341.
 284.90088056	 418.14	 342.
 284.90088056	 418.04	 343.
 284.90088056	 415.25	 344.
 284.90088056	 453.9	 345.
 284.90088056	 435.9	 346.
 284.90088056	 433.54	 347.
 284.90088056	 443.84	 348.
 284.90088056	 465.5	 349.
 284.90088056	 455.37	 350.
 284.90088056	 455.99	 351.
 284.90088056	 463.84	 352.
 284.90088056	 462.23	 353.
 284.90088056	 442.5	 354.
 284.90088056	 437.76	 355.
 284.90088056	 435.5	 356.
 284.90088056	 442.84	 357.
 284.90088056	 454.85	 358.
 284.90088056	 455.31	 359.
 284.90088056	 417.22	 360.
 428.33699315	 422.52	 361.
 428.33699315	 421.26	 362.
 428.33699315	 432.62	 363.
 442.15120995	 426.14	 364.
 442.15120995	 430.05	 365.
 442.15120995	 434.46	 1.
 442.15120995	 433.59	 2.
 442.15120995	 430.36	 3.
 442.15120995	 433.49	 4.
 442.15120995	 432.25	 5.
 442.15120995	 429.46	 6.
 442.15120995	 458.28	 7.
 446.42403675	 453.37	 8.
 444.8911544	 449.14	 9.
 444.8911544	 448.96	 10.
 444.8911544	 448.38	 11.
 444.8911544	 432.88	 12.
 442.15120995	 432.04	 13.
 442.15120995	 429.73	 14.
 442.15120995	 358.77	 15.
 368.95106609	 387.66	 16.
 373.65114301	 380.21	 17.
 368.95106609	 385.84	 18.
 373.65114301	 377.74	 19.
 368.95106609	 418.74	 20.
 428.33699315	 409.94	 21.
 412.65853951	 381.76	 22.
 368.95106609	 386.19	 23.
 373.65114301	 402.61	 24.
 409.47206981	 390.66	 25.
 385.91226682	 391.43	 26.
 385.91226682	 394.63	 27.
 409.47206981	 379.38	 28.
 368.95106609	 378.2	 29.
 368.95106609	 376.94	 30.
 368.95106609	 367.13	 31.
 368.95106609	 371.25	 32.
 368.95106609	 372.88	 33.
 368.95106609	 368.93	 34.
 368.95106609	 388.61	 35.
 385.91226682	 385.34	 36.
 373.65114301	 375.4	 37.
 368.95106609	 375.28	 38.
 368.95106609	 371.1	 39.
 368.95106609	 373.32	 40.
 368.95106609	 379.96	 41.
 368.95106609	 377.72	 42.
 368.95106609	 383.13	 43.
 368.95106609	 392.18	 44.
 396.74178007	 406.74	 45.
 409.47206981	 399.48	 46.
 409.47206981	 407.36	 47.
 409.47206981	 415.56	 48.
 428.33699315	 421.64	 49.
 428.33699315	 420.33	 50.
 428.33699315	 436.52	 51.
 442.15120995	 438.98	 52.
 442.15120995	 438.07	 53.
 442.15120995	 419.98	 54.
 428.33699315	 424.36	 55.
 423.22390318	 423.52	 56.
 423.22390318	 432.06	 57.
 430.35639315	 432.14	 58.
 430.35639315	 432.64	 59.
 430.35639315	 436.61	 60.
 432.26114315	 433.64	 61.
 430.35639315	 421.6	 62.
 423.22390318	 419.47	 63.
 423.22390318	 407.98	 64.
 398.61261654	 397.83	 65.
 393.09007785	 404.55	 66.
 393.09007785	 412.98	 67.
 420.92460029	 411.76	 68.
 405.04881875	 412.62	 69.
 405.04881875	 416.16	 70.
 423.22390318	 419.89	 71.
 423.22390318	 410.13	 72.
 398.61261654	 412.29	 73.
 405.04881875	 415.09	 74.
 423.22390318	 415.38	 75.
 423.22390318	 416.25	 76.
 423.22390318	 418.45	 77.
 423.22390318	 408.04	 78.
 398.61261654	 408.52	 79.
 398.61261654	 410.75	 80.
 398.61261654	 411.42	 81.
 405.04881875	 416.93	 82.
 423.22390318	 417.39	 83.
 423.22390318	 414.34	 84.
 420.92460029	 415.69	 85.
 423.22390318	 416.73	 86.
 423.22390318	 425.38	 87.
 423.22390318	 422.76	 88.
 423.22390318	 415.55	 89.
 423.22390318	 412.69	 90.
 405.04881875	 415.16	 91.
 423.22390318	 417.01	 92.
 423.22390318	 419.69	 93.
 423.22390318	 419.38	 94.
 423.22390318	 419.42	 95.
 423.22390318	 422.65	 96.
 423.22390318	 421.7	 97.
 423.22390318	 421.2	 98.
 423.22390318	 418.09	 99.
 423.22390318	 418.42	 100.
 423.22390318	 421.11	 101.
 423.22390318	 422.99	 102.
 423.22390318	 425.99	 103.
 423.22390318	 424.4	 104.
 423.22390318	 425.11	 105.
 423.22390318	 429.98	 106.
 426.58578363	 430.84	 107.
 430.35639315	 427.86	 108.
 423.22390318	 429.05	 109.
 423.22390318	 436.1	 110.
 432.26114315	 442.16	 111.
 432.26114315	 451.1	 112.
 441.25461	 447.64	 113.
 432.26114315	 452.58	 114.
 441.25461	 460.33	 115.
 452.9712881	 462.51	 116.
 452.9712881	 467.8	 117.
 452.9712881	 445.01	 118.
 450.27562143	 449.86	 119.
 450.27562143	 456.35	 120.
 452.9712881	 449.33	 121.
 450.27562143	 453.04	 122.
 452.9712881	 444.51	 123.
 450.27562143	 450.27	 124.
 450.27562143	 446.96	 125.
 450.27562143	 448.53	 126.
 450.27562143	 460.37	 127.
 452.9712881	 459.46	 128.
 452.9712881	 459.44	 129.
 452.9712881	 461.49	 130.
 452.9712881	 450.99	 131.
 450.27562143	 452.11	 132.
 452.9712881	 454.82	 133.
 452.9712881	 455.73	 134.
 452.9712881	 455.75	 135.
 452.9712881	 457.85	 136.
 452.9712881	 453.41	 137.
 452.9712881	 452.75	 138.
 452.9712881	 453.38	 139.
 452.9712881	 436.73	 140.
 439.22464625	 442.95	 141.
 450.27562143	 443.13	 142.
 450.27562143	 438.77	 143.
 439.22464625	 443.73	 144.
 450.27562143	 445.13	 145.
 450.27562143	 449.23	 146.
 450.27562143	 453.82	 147.
 452.9712881	 473.47	 148.
 452.9712881	 525.43	 149.
 452.9712881	 524.08	 150.
 452.9712881	 532.59	 151.
 452.9712881	 531.8	 152.
 452.9712881	 536.42	 153.
 452.9712881	 538.14	 154.
 452.9712881	 570.47	 155.
 452.9712881	 573.45	 156.
 452.9712881	 574.11	 157.
 452.9712881	 585.53	 158.
 452.9712881	 577.86	 159.
 452.9712881	 583.1	 160.
 452.9712881	 576.45	 161.
 452.9712881	 579.13	 162.
 452.9712881	 611.78	 163.
 452.9712881	 675.34	 164.
 452.9712881	 705.62	 165.
 452.9712881	 685.99	 166.
 452.9712881	 696.32	 167.
 452.9712881	 768.24	 168.
 452.9712881	 747.55	 169.
 452.9712881	 755.68	 170.
 452.9712881	 764.04	 171.
 452.9712881	 727.95	 172.
 452.9712881	 665.88	 173.
 452.9712881	 602.89	 174.
 452.9712881	 625.49	 175.
 658.19829362	 665.16	 176.
 665.45357567	 665.33	 177.
 665.45357567	 630.25	 178.
 658.19829362	 658.4	 179.
 665.45357567	 646.3	 180.
 665.45357567	 639.08	 181.
 658.19829362	 672.48	 182.
 703.49238578	 676.52	 183.
 716.57032863	 703.69	 184.
 723.58570363	 659.69	 185.
 665.45357567	 681.63	 186.
 716.57032863	 668.09	 187.
 665.45357567	 676.11	 188.
 716.57032863	 639.76	 189.
 658.19829362	 664.74	 190.
 665.45357567	 650.63	 191.
 665.45357567	 649.96	 192.
 665.45357567	 649.03	 193.
 665.45357567	 664.84	 194.
 665.45357567	 653.93	 195.
 665.45357567	 659.64	 196.
 665.45357567	 664.88	 197.
 665.45357567	 663.54	 198.
 665.45357567	 679.05	 199.
 716.57032863	 673.59	 200.
 703.49238578	 673.84	 201.
 703.49238578	 666.18	 202.
 665.45357567	 665.1	 203.
 665.45357567	 650.82	 204.
 665.45357567	 654.86	 205.
 665.45357567	 661.05	 206.
 665.45357567	 655.13	 207.
 665.45357567	 651.08	 208.
 665.45357567	 655.44	 209.
 665.45357567	 655.63	 210.
 665.45357567	 656.67	 211.
 665.45357567	 654.98	 212.
 665.45357567	 625.88	 213.
 658.19829362	 607.37	 214.
 658.19829362	 552.82	 215.
 559.29212414	 565.26	 216.
 584.13140724	 578.32	 217.
 584.13140724	 574.96	 218.
 584.13140724	 588.42	 219.
 584.13140724	 592.78	 220.
 584.13140724	 590.62	 221.
 584.13140724	 584.76	 222.
 584.13140724	 592.89	 223.
 584.13140724	 586.52	 224.
 584.13140724	 586.03	 225.
 584.13140724	 585.08	 226.
 584.13140724	 571.44	 227.
 584.13140724	 567.2	 228.
 584.13140724	 576.25	 229.
 584.13140724	 571.74	 230.
 584.13140724	 572.5	 231.
 584.13140724	 573.66	 232.
 584.13140724	 580.7	 233.
 584.13140724	 580.69	 234.
 584.13140724	 584.73	 235.
 582.75130115	 581.28	 236.
 582.75130115	 577.99	 237.
 580.20263881	 575.73	 238.
 580.20263881	 578.16	 239.
 580.20263881	 568.67	 240.
 578.82282972	 573.55	 241.
 580.20263881	 572.36	 242.
 578.82282972	 576.	 243.
 580.20263881	 572.33	 244.
 578.82282972	 571.69	 245.
 578.82282972	 574.15	 246.
 580.20263881	 598.38	 247.
 584.93873865	 608.92	 248.
 570.4429	 606.03	 249.
 570.4429	 611.07	 250.
 590.64304816	 614.79	 251.
 590.64304816	 624.95	 252.
 637.76914593	 621.8	 253.
 627.8335745	 622.21	 254.
 627.8335745	 605.81	 255.
 570.4429	 606.31	 256.
 570.4429	 606.92	 257.
 570.4429	 608.22	 258.
 570.4429	 605.21	 259.
 570.4429	 606.33	 260.
 570.4429	 605.29	 261.
 570.4429	 608.7	 262.
 570.4429	 608.53	 263.
 570.4429	 599.47	 264.
 584.93873865	 595.8	 265.
 584.93873865	 595.03	 266.
 584.93873865	 601.71	 267.
 570.4429	 601.34	 268.
 570.4429	 599.18	 269.
 584.93873865	 606.81	 270.
 570.4429	 604.76	 271.
 570.4429	 603.52	 272.
 570.4429	 605.06	 273.
 570.4429	 608.44	 274.
 570.4429	 613.93	 275.
 590.64304816	 610.29	 276.
 590.64304816	 612.34	 277.
 590.64304816	 609.37	 278.
 590.64304816	 610.88	 279.
 590.64304816	 610.9	 280.
 590.64304816	 616.49	 281.
 627.8335745	 616.6	 282.
 627.8335745	 614.62	 283.
 590.64304816	 617.42	 284.
 627.8335745	 639.37	 285.
 654.05909362	 635.08	 286.
 654.05909362	 635.02	 287.
 654.05909362	 638.37	 288.
 654.05909362	 637.37	 289.
 654.05909362	 639.83	 290.
 654.05909362	 636.92	 291.
 654.05909362	 635.51	 292.
 654.05909362	 628.15	 293.
 654.05909362	 628.62	 294.
 654.05909362	 630.15	 295.
 632.32470648	 652.71	 296.
 632.32470648	 649.24	 297.
 632.32470648	 648.4	 298.
 632.32470648	 652.89	 299.
 632.32470648	 674.36	 300.
 632.32470648	 686.52	 301.
 632.32470648	 688.1	 302.
 632.32470648	 712.87	 303.
 632.32470648	 696.35	 304.
 632.32470648	 697.37	 305.
 632.32470648	 729.27	 306.
 632.32470648	 742.46	 307.
 632.32470648	 687.51	 308.
 632.32470648	 702.54	 309.
 632.32470648	 704.16	 310.
 632.32470648	 712.24	 311.
 632.32470648	 704.02	 312.
 632.32470648	 709.15	 313.
 632.32470648	 721.19	 314.
 632.32470648	 713.67	 315.
 632.32470648	 716.56	 316.
 632.32470648	 703.55	 317.
 632.32470648	 702.5	 318.
 632.32470648	 706.39	 319.
 632.32470648	 711.96	 320.
 632.32470648	 742.07	 321.
 632.32470648	 735.41	 322.
 632.32470648	 749.68	 323.
 632.32470648	 750.63	 324.
 632.32470648	 728.61	 325.
 632.32470648	 736.72	 326.
 632.32470648	 748.22	 327.
 632.32470648	 741.6	 328.
 632.32470648	 736.4	 329.
 632.32470648	 738.28	 330.
 632.32470648	 732.82	 331.
 632.32470648	 728.42	 332.
 632.32470648	 731.75	 333.
 632.32470648	 731.76	 334.
 632.32470648	 742.01	 335.
 632.32470648	 753.25	 336.
 632.32470648	 771.41	 337.
 632.32470648	 764.97	 338.
 632.32470648	 766.46	 339.
 632.32470648	 750.71	 340.
 632.32470648	 758.81	 341.
 632.32470648	 763.9	 342.
 632.32470648	 766.75	 343.
 632.32470648	 770.41	 344.
 632.32470648	 773.21	 345.
 632.32470648	 768.62	 346.
 632.32470648	 777.91	 347.
 632.32470648	 775.25	 348.
 632.32470648	 776.64	 349.
 632.32470648	 775.48	 350.
 632.32470648	 780.85	 351.
 632.32470648	 788.58	 352.
 632.32470648	 788.59	 353.
 632.32470648	 790.16	 354.
 632.32470648	 798.78	 355.
 777.17639252	 833.1	 356.
 777.17639252	 858.74	 357.
 777.17639252	 916.79	 358.
 777.17639252	 894.2	 359.
 777.17639252	 894.48	 360.
 777.17639252	 902.55	 361.
 777.17639252	 931.11	 362.
 777.17639252	 978.01	 363.
 777.17639252	 969.62	 364.
 777.17639252	 960.47	 365.
TOTAL_COST:695.5677046239183
IS_PRICE_OF_PREVIOUS_DAYS_ALLOWED:True
AGGREGATION_OF_PREVIOUS_DAYS_ALLOWED:True
PREDICTION_HORIZON:1
WINDOW_SIZE:2
 321.70043323	 313.92	 1.
 320.43070516	 314.59	 2.
 320.43070516	 279.85	 3.
 320.43070516	 263.63	 4.
 320.43070516	 272.95	 5.
 320.43070516	 285.58	 6.
 320.43070516	 294.88	 7.
 320.43070516	 283.25	 8.
 320.43070516	 288.84	 9.
 320.43070516	 274.07	 10.
 320.43070516	 265.37	 11.
 320.43070516	 267.09	 12.
 320.43070516	 226.98	 13.
 320.43070516	 177.28	 14.
 320.43070516	 210.46	 15.
 320.43070516	 207.22	 16.
 320.43070516	 199.62	 17.
 320.43070516	 209.93	 18.
 320.43070516	 213.98	 19.
 320.43070516	 210.48	 20.
 320.43070516	 225.98	 21.
 320.43070516	 232.66	 22.
 320.43070516	 232.97	 23.
 320.43070516	 247.99	 24.
 320.43070516	 254.51	 25.
 320.43070516	 271.95	 26.
 320.43070516	 262.06	 27.
 320.43070516	 233.21	 28.
 320.43070516	 232.4	 29.
 320.43070516	 226.5	 30.
 320.43070516	 216.91	 31.
 320.43070516	 226.4	 32.
 320.43070516	 237.54	 33.
 320.43070516	 226.96	 34.
 320.43070516	 226.73	 35.
 320.43070516	 216.77	 36.
 320.43070516	 222.48	 37.
 320.43070516	 227.33	 38.
 320.43070516	 222.87	 39.
 320.43070516	 220.17	 40.
 320.43070516	 220.08	 41.
 320.43070516	 219.49	 42.
 320.43070516	 221.85	 43.
 320.43070516	 235.79	 44.
 320.43070516	 257.47	 45.
 320.43070516	 234.33	 46.
 320.43070516	 233.56	 47.
 320.43070516	 243.6	 48.
 320.43070516	 236.21	 49.
 320.43070516	 239.83	 50.
 320.43070516	 243.78	 51.
 320.43070516	 244.26	 52.
 320.43070516	 235.53	 53.
 320.43070516	 238.08	 54.
 320.43070516	 238.76	 55.
 320.43070516	 237.25	 56.
 320.43070516	 236.1	 57.
 320.43070516	 252.51	 58.
 320.43070516	 253.53	 59.
 320.43070516	 258.74	 60.
 249.21025092	 271.35	 61.
 262.65657708	 281.45	 62.
 269.3375882	 271.92	 63.
 272.67554232	 274.86	 64.
 266.03833264	 272.21	 65.
 269.05718264	 275.89	 66.
 266.03833264	 274.48	 67.
 269.05718264	 288.52	 68.
 275.72240486	 290.51	 69.
 279.34076455	 295.83	 70.
 280.46176455	 293.87	 71.
 283.14726455	 284.28	 72.
 282.02626455	 281.36	 73.
 275.97479788	 285.34	 74.
 279.34076455	 290.38	 75.
 279.34076455	 284.46	 76.
 279.34076455	 255.37	 77.
 255.91828759	 259.74	 78.
 249.21025092	 260.84	 79.
 252.23907701	 259.62	 80.
 249.21025092	 267.8	 81.
 255.9050847	 265.94	 82.
 259.28684026	 245.44	 83.
 245.46768346	 246.13	 84.
 243.69512235	 247.65	 85.
 243.69512235	 246.58	 86.
 243.69512235	 252.25	 87.
 245.89932235	 242.02	 88.
 242.08592791	 246.85	 89.
 243.69512235	 243.39	 90.
 242.08592791	 246.55	 91.
 243.69512235	 252.26	 92.
 245.89932235	 253.54	 93.
 245.89932235	 253.12	 94.
 245.89932235	 259.95	 95.
 249.21025092	 254.52	 96.
 245.89932235	 252.8	 97.
 245.89932235	 244.36	 98.
 242.08592791	 243.26	 99.
 242.08592791	 235.22	 100.
 242.08592791	 236.12	 101.
 242.08592791	 235.64	 102.
 242.08592791	 223.41	 103.
 219.43782856	 218.27	 104.
 219.43782856	 223.57	 105.
 219.43782856	 228.11	 106.
 219.43782856	 222.23	 107.
 219.43782856	 222.84	 108.
 219.43782856	 221.69	 109.
 219.43782856	 224.31	 110.
 219.43782856	 235.81	 111.
 242.08592791	 233.92	 112.
 239.82682791	 235.56	 113.
 242.08592791	 230.79	 114.
 224.45327011	 225.85	 115.
 219.43782856	 218.81	 116.
 219.43782856	 228.5	 117.
 219.43782856	 225.68	 118.
 219.43782856	 225.98	 119.
 219.43782856	 236.57	 120.
 230.9739983	 232.12	 121.
 226.97591081	 234.9	 122.
 228.10494022	 240.12	 123.
 238.90520436	 238.77	 124.
 236.13311366	 236.55	 125.
 230.9739983	 230.05	 126.
 226.97591081	 237.78	 127.
 230.9739983	 243.39	 128.
 238.90520436	 240.48	 129.
 245.97911602	 239.63	 130.
 242.22995067	 241.85	 131.
 242.4001975	 240.99	 132.
 244.06431972	 235.8	 133.
